view,run,removed,degree,strength,largest_component_nodes,components,global_efficiency_loss
validated_probable_trade_only,73,tea,1,1.0,2,5,0.0
validated_probable_trade_only,74,tea,1,1.0,2,5,0.0
validated_probable_trade_only,75,tea,1,1.0,2,5,0.0
validated_probable_trade_only,76,tea,1,1.0,2,5,0.0
validated_probable_trade_only,77,tea,1,1.0,2,5,0.0
validated_probable_trade_only,78,tea,1,1.0,2,5,0.0
validated_probable_trade_only,79,tea,1,1.0,2,5,0.0
validated_probable_trade_only,80,tea,1,1.0,2,5,0.0
validated_probable_trade_only,81,tea,1,1.0,2,5,0.0
validated_probable_trade_only,82,tea,1,1.0,2,5,0.0
validated_probable_trade_only,83,tea,1,1.0,2,5,0.0
validated_probable_trade_only,84,tea,1,1.0,2,5,0.0
validated_probable_trade_only,85,tea,1,1.0,2,5,0.0
validated_probable_trade_only,86,tea,1,1.0,2,5,0.0
validated_probable_trade_only,87,tea,1,1.0,2,5,0.0
validated_probable_trade_only,88,tea,1,1.0,2,5,0.0
validated_probable_trade_only,89,tea,1,1.0,2,5,0.0
validated_probable_trade_only,90,tea,1,1.0,2,5,0.0
validated_probable_trade_only,91,tea,1,1.0,2,5,0.0
validated_probable_trade_only,92,tea,1,1.0,2,5,0.0
validated_probable_trade_only,93,tea,1,1.0,2,5,0.0
validated_probable_trade_only,94,tea,1,1.0,2,5,0.0
validated_probable_trade_only,95,tea,1,1.0,2,5,0.0
validated_probable_trade_only,96,tea,1,1.0,2,5,0.0
validated_probable_trade_only,97,tea,1,1.0,2,5,0.0
validated_probable_trade_only,98,tea,1,1.0,2,5,0.0
validated_probable_trade_only,99,tea,1,1.0,2,5,0.0
validated_probable_trade_only,100,tea,1,1.0,2,5,0.0
